,0,1,2,3
2,21661,Italy,3,28
3,21661,USA,1,22
4,21661,USA,2,21
5,21661,USA,3,26
0,21662,Poland,1,17
1,21662,Poland,2,25
2,21662,Poland,3,19
3,21662,Poland,4,25
4,21662,Poland,5,15
5,21662,China,1,25
6,21662,China,2,20
7,21662,China,3,25
8,21662,China,4,19
9,21662,China,5,12
0,21663,Brazil,1,25
1,21663,Brazil,2,26
2,21663,Brazil,3,25
3,21663,Germany,1,19
4,21663,Germany,2,24
5,21663,Germany,3,14
0,21664,Japan,1,25
1,21664,Japan,2,16
2,21664,Japan,3,25
3,21664,Japan,4,22
4,21664,Japan,5,15
5,21664,Türkiye,1,21
6,21664,Türkiye,2,25
7,21664,Türkiye,3,20
8,21664,Türkiye,4,25
9,21664,Türkiye,5,9
0,21665,Italy,1,25
1,21665,Italy,2,25
2,21665,Italy,3,25
3,21665,Poland,1,18
4,21665,Poland,2,16
5,21665,Poland,3,14
0,21666,Brazil,1,23
1,21666,Brazil,2,25
2,21666,Brazil,3,25
3,21666,Brazil,4,19
4,21666,Brazil,5,15
5,21666,Japan,1,25
6,21666,Japan,2,21
7,21666,Japan,3,18
8,21666,Japan,4,25
9,21666,Japan,5,8
0,21667,Poland,1,25
1,21667,Poland,2,24
2,21667,Poland,3,25
3,21667,Poland,4,25
4,21667,Japan,1,15
5,21667,Japan,2,26
6,21667,Japan,3,16
7,21667,Japan,4,23
0,21668,Italy,1,22
1,21668,Italy,2,25
2,21668,Italy,3,25
3,21668,Italy,4,25
4,21668,Brazil,1,25
5,21668,Brazil,2,18
6,21668,Brazil,3,22
7,21668,Brazil,4,22
0,13873,Poland,1,25
1,13873,Poland,2,21
2,13873,Poland,3,25
3,13873,Poland,4,25
4,13873,Croatia,1,19
5,13873,Croatia,2,25
6,13873,Croatia,3,23
7,13873,Croatia,4,15
0,13874,Netherlands,1,25
1,13874,Netherlands,2,25
2,13874,Netherlands,3,25
3,13874,Kenya,1,11
4,13874,Kenya,2,17
5,13874,Kenya,3,11
0,13875,Türkiye,1,25
1,13875,Türkiye,2,29
2,13875,Türkiye,3,25
3,13875,Türkiye,4,19
4,13875,Türkiye,5,13
5,13875,Thailand,1,17
6,13875,Thailand,2,31
7,13875,Thailand,3,22
8,13875,Thailand,4,25
9,13875,Thailand,5,15
0,13876,Belgium,1,25
1,13876,Belgium,2,27
2,13876,Belgium,3,25
3,13876,Puerto Rico,1,15
4,13876,Puerto Rico,2,25
5,13876,Puerto Rico,3,15
0,13877,Italy,1,25
1,13877,Italy,2,25
2,13877,Italy,3,25
3,13877,Cameroon,1,10
4,13877,Cameroon,2,12
5,13877,Cameroon,3,16
0,13878,Dominican Republic,1,25
1,13878,Dominican Republic,2,25
2,13878,Dominican Republic,3,25
3,13878,Korea,1,19
4,13878,Korea,2,12
5,13878,Korea,3,15
0,13879,USA,1,25
1,13879,USA,2,25
2,13879,USA,3,25
3,13879,Kazakhstan,1,16
4,13879,Kazakhstan,2,13
5,13879,Kazakhstan,3,22
0,13880,Brazil,1,25
1,13880,Brazil,2,25
2,13880,Brazil,3,22
3,13880,Brazil,4,25
4,13880,Czechia,1,20
5,13880,Czechia,2,16
6,13880,Czechia,3,25
7,13880,Czechia,4,18
0,13881,Belgium,1,25
1,13881,Belgium,2,25
2,13881,Belgium,3,25
3,13881,Kenya,1,15
4,13881,Kenya,2,14
5,13881,Kenya,3,11
0,13882,China,1,25
1,13882,China,2,25
2,13882,China,3,25
3,13882,Argentina,1,23
4,13882,Argentina,2,22
5,13882,Argentina,3,20
0,13883,Japan,1,25
1,13883,Japan,2,25
2,13883,Japan,3,25
3,13883,Colombia,1,20
4,13883,Colombia,2,22
5,13883,Colombia,3,17
0,13884,Netherlands,1,25
1,13884,Netherlands,2,25
2,13884,Netherlands,3,25
3,13884,Cameroon,1,11
4,13884,Cameroon,2,20
5,13884,Cameroon,3,13
0,13885,Germany,1,25
1,13885,Germany,2,21
2,13885,Germany,3,25
3,13885,Germany,4,25
4,13885,Bulgaria,1,22
5,13885,Bulgaria,2,25
6,13885,Bulgaria,3,23
7,13885,Bulgaria,4,21
0,13886,Serbia,1,25
1,13886,Serbia,2,25
2,13886,Serbia,3,25
3,13886,Canada,1,23
4,13886,Canada,2,16
5,13886,Canada,3,20
0,13887,Japan,1,25
1,13887,Japan,2,25
2,13887,Japan,3,25
3,13887,Czechia,1,15
4,13887,Czechia,2,20
5,13887,Czechia,3,12
0,13888,Germany,1,25
1,13888,Germany,2,25
2,13888,Germany,3,25
3,13888,Kazakhstan,1,15
4,13888,Kazakhstan,2,18
5,13888,Kazakhstan,3,21
0,13889,Serbia,1,25
1,13889,Serbia,2,22
2,13889,Serbia,3,25
3,13889,Serbia,4,25
4,13889,Serbia,5,15
5,13889,Bulgaria,1,21
6,13889,Bulgaria,2,25
7,13889,Bulgaria,3,27
8,13889,Bulgaria,4,21
9,13889,Bulgaria,5,9
0,13890,Italy,1,28
1,13890,Italy,2,25
2,13890,Italy,3,26
3,13890,Puerto Rico,1,26
4,13890,Puerto Rico,2,21
5,13890,Puerto Rico,3,24
0,13891,Brazil,1,25
1,13891,Brazil,2,25
2,13891,Brazil,3,25
3,13891,Argentina,1,19
4,13891,Argentina,2,13
5,13891,Argentina,3,21
0,13892,USA,1,25
1,13892,USA,2,26
2,13892,USA,3,25
3,13892,Canada,1,19
4,13892,Canada,2,24
5,13892,Canada,3,15
0,13893,China,1,25
1,13893,China,2,25
2,13893,China,3,25
3,13893,Colombia,1,16
4,13893,Colombia,2,21
5,13893,Colombia,3,16
0,13894,Türkiye,1,25
1,13894,Türkiye,2,25
2,13894,Türkiye,3,25
3,13894,Korea,1,14
4,13894,Korea,2,13
5,13894,Korea,3,13
0,13895,Dominican Republic,1,25
1,13895,Dominican Republic,2,25
2,13895,Dominican Republic,3,25
3,13895,Croatia,1,20
4,13895,Croatia,2,15
5,13895,Croatia,3,21
0,13896,Italy,1,21
1,13896,Italy,2,30
2,13896,Italy,3,29
3,13896,Italy,4,25
4,13896,Belgium,1,25
5,13896,Belgium,2,28
6,13896,Belgium,3,27
7,13896,Belgium,4,9
0,13897,Cameroon,1,20
1,13897,Cameroon,2,25
2,13897,Cameroon,3,19
3,13897,Kenya,1,25
4,13897,Kenya,2,27
5,13897,Kenya,3,25
0,13898,Poland,1,25
1,13898,Poland,2,25
2,13898,Poland,3,25
3,13898,Thailand,1,17
4,13898,Thailand,2,17
5,13898,Thailand,3,17
0,13899,Thailand,1,25
1,13899,Thailand,2,25
2,13899,Thailand,3,25
3,13899,Croatia,1,18
4,13899,Croatia,2,13
5,13899,Croatia,3,21
0,13900,China,1,28
1,13900,China,2,25
2,13900,China,3,29
3,13900,Japan,1,26
4,13900,Japan,2,17
5,13900,Japan,3,27
0,13901,Brazil,1,25
1,13901,Brazil,2,25
2,13901,Brazil,3,25
3,13901,Colombia,1,14
4,13901,Colombia,2,12
5,13901,Colombia,3,20
0,13902,Türkiye,1,21
1,13902,Türkiye,2,25
2,13902,Türkiye,3,25
3,13902,Türkiye,4,16
4,13902,Türkiye,5,15
5,13902,Dominican Republic,1,25
6,13902,Dominican Republic,2,21
7,13902,Dominican Republic,3,18
8,13902,Dominican Republic,4,25
9,13902,Dominican Republic,5,13
0,13903,Argentina,1,25
1,13903,Argentina,2,20
2,13903,Argentina,3,25
3,13903,Argentina,4,25
4,13903,Czechia,1,20
5,13903,Czechia,2,25
6,13903,Czechia,3,22
7,13903,Czechia,4,22
0,13904,Netherlands,1,23
1,13904,Netherlands,2,25
2,13904,Netherlands,3,25
3,13904,Netherlands,4,25
4,13904,Puerto Rico,1,25
5,13904,Puerto Rico,2,20
6,13904,Puerto Rico,3,16
7,13904,Puerto Rico,4,15
0,13905,Poland,1,25
1,13905,Poland,2,25
2,13905,Poland,3,25
3,13905,Korea,1,17
4,13905,Korea,2,18
5,13905,Korea,3,16
0,13906,Canada,1,25
1,13906,Canada,2,25
2,13906,Canada,3,25
3,13906,Kazakhstan,1,14
4,13906,Kazakhstan,2,16
5,13906,Kazakhstan,3,11
0,13907,Korea,1,13
1,13907,Korea,2,15
2,13907,Korea,3,14
3,13907,Thailand,1,25
4,13907,Thailand,2,25
5,13907,Thailand,3,25
0,13908,Serbia,1,25
1,13908,Serbia,2,25
2,13908,Serbia,3,25
3,13908,Germany,1,23
4,13908,Germany,2,22
5,13908,Germany,3,23
0,13909,Türkiye,1,25
1,13909,Türkiye,2,25
2,13909,Türkiye,3,25
3,13909,Croatia,1,14
4,13909,Croatia,2,12
5,13909,Croatia,3,12
0,13910,Italy,1,25
1,13910,Italy,2,25
2,13910,Italy,3,25
3,13910,Kenya,1,15
4,13910,Kenya,2,23
5,13910,Kenya,3,17
0,13911,USA,1,25
1,13911,USA,2,23
2,13911,USA,3,25
3,13911,USA,4,25
4,13911,Bulgaria,1,14
5,13911,Bulgaria,2,25
6,13911,Bulgaria,3,11
7,13911,Bulgaria,4,15
0,13912,Puerto Rico,1,25
1,13912,Puerto Rico,2,25
2,13912,Puerto Rico,3,25
3,13912,Cameroon,1,23
4,13912,Cameroon,2,16
5,13912,Cameroon,3,11
0,13913,Poland,1,25
1,13913,Poland,2,22
2,13913,Poland,3,21
3,13913,Poland,4,21
4,13913,Dominican Republic,1,18
5,13913,Dominican Republic,2,25
6,13913,Dominican Republic,3,25
7,13913,Dominican Republic,4,25
0,13914,Serbia,1,25
1,13914,Serbia,2,25
2,13914,Serbia,3,25
3,13914,Kazakhstan,1,13
4,13914,Kazakhstan,2,17
5,13914,Kazakhstan,3,10
0,13915,China,1,25
1,13915,China,2,25
2,13915,China,3,27
3,13915,Czechia,1,19
4,13915,Czechia,2,22
5,13915,Czechia,3,25
0,13916,Brazil,1,22
1,13916,Brazil,2,19
2,13916,Brazil,3,25
3,13916,Brazil,4,20
4,13916,Japan,1,25
5,13916,Japan,2,25
6,13916,Japan,3,17
7,13916,Japan,4,25
0,13917,Bulgaria,1,21
1,13917,Bulgaria,2,27
2,13917,Bulgaria,3,20
3,13917,Bulgaria,4,15
4,13917,Canada,1,25
5,13917,Canada,2,25
6,13917,Canada,3,25
7,13917,Canada,4,25
0,13918,Colombia,1,25
1,13918,Colombia,2,17
2,13918,Colombia,3,29
3,13918,Colombia,4,20
4,13918,Colombia,5,8
5,13918,Argentina,1,19
6,13918,Argentina,2,25
7,13918,Argentina,3,27
8,13918,Argentina,4,25
9,13918,Argentina,5,15
0,13919,USA,1,25
1,13919,USA,2,25
2,13919,USA,3,26
3,13919,Germany,1,17
4,13919,Germany,2,13
5,13919,Germany,3,24
0,13920,Netherlands,1,16
1,13920,Netherlands,2,23
2,13920,Netherlands,3,26
3,13920,Netherlands,4,25
4,13920,Belgium,1,25
5,13920,Belgium,2,25
6,13920,Belgium,3,24
7,13920,Belgium,4,27
0,13921,Bulgaria,1,25
1,13921,Bulgaria,2,25
2,13921,Bulgaria,3,25
3,13921,Kazakhstan,1,18
4,13921,Kazakhstan,2,22
5,13921,Kazakhstan,3,18
0,13922,Dominican Republic,1,29
1,13922,Dominican Republic,2,25
2,13922,Dominican Republic,3,25
3,13922,Dominican Republic,4,22
4,13922,Dominican Republic,5,11
5,13922,Thailand,1,31
6,13922,Thailand,2,16
7,13922,Thailand,3,21
8,13922,Thailand,4,25
9,13922,Thailand,5,15
0,13923,Brazil,1,23
1,13923,Brazil,2,25
2,13923,Brazil,3,25
3,13923,Brazil,4,25
4,13923,China,1,25
5,13923,China,2,17
6,13923,China,3,22
7,13923,China,4,22
0,13924,Puerto Rico,1,25
1,13924,Puerto Rico,2,19
2,13924,Puerto Rico,3,25
3,13924,Puerto Rico,4,25
4,13924,Kenya,1,15
5,13924,Kenya,2,25
6,13924,Kenya,3,18
7,13924,Kenya,4,20
0,13925,Germany,1,25
1,13925,Germany,2,26
2,13925,Germany,3,23
3,13925,Germany,4,18
4,13925,Germany,5,9
5,13925,Canada,1,12
6,13925,Canada,2,24
7,13925,Canada,3,25
8,13925,Canada,4,25
9,13925,Canada,5,15
0,13926,Korea,1,25
1,13926,Korea,2,27
2,13926,Korea,3,27
3,13926,Korea,4,25
4,13926,Croatia,1,21
5,13926,Croatia,2,29
6,13926,Croatia,3,25
7,13926,Croatia,4,23
0,13927,Colombia,1,22
1,13927,Colombia,2,13
2,13927,Colombia,3,25
3,13927,Colombia,4,18
4,13927,Czechia,1,25
5,13927,Czechia,2,25
6,13927,Czechia,3,19
7,13927,Czechia,4,25
0,13928,USA,1,20
1,13928,USA,2,23
2,13928,USA,3,13
3,13928,Serbia,1,25
4,13928,Serbia,2,25
5,13928,Serbia,3,25
0,13929,Poland,1,25
1,13929,Poland,2,23
2,13929,Poland,3,22
3,13929,Poland,4,25
4,13929,Poland,5,11
5,13929,Türkiye,1,22
6,13929,Türkiye,2,25
7,13929,Türkiye,3,25
8,13929,Türkiye,4,18
9,13929,Türkiye,5,15
0,13930,Belgium,1,25
1,13930,Belgium,2,25
2,13930,Belgium,3,25
3,13930,Cameroon,1,8
4,13930,Cameroon,2,19
5,13930,Cameroon,3,14
0,13931,Japan,1,25
1,13931,Japan,2,25
2,13931,Japan,3,25
3,13931,Argentina,1,17
4,13931,Argentina,2,19
5,13931,Argentina,3,17
0,13932,Netherlands,1,13
1,13932,Netherlands,2,25
2,13932,Netherlands,3,16
3,13932,Netherlands,4,21
4,13932,Italy,1,25
5,13932,Italy,2,22
6,13932,Italy,3,25
7,13932,Italy,4,25
0,13933,Japan,1,21
1,13933,Japan,2,25
2,13933,Japan,3,25
3,13933,Japan,4,25
4,13933,Belgium,1,25
5,13933,Belgium,2,20
6,13933,Belgium,3,16
7,13933,Belgium,4,22
0,13934,Thailand,1,19
1,13934,Thailand,2,21
2,13934,Thailand,3,25
3,13934,Thailand,4,22
4,13934,Canada,1,25
5,13934,Canada,2,25
6,13934,Canada,3,23
7,13934,Canada,4,25
0,13935,Italy,1,20
1,13935,Italy,2,25
2,13935,Italy,3,25
3,13935,Italy,4,21
4,13935,Italy,5,15
5,13935,Brazil,1,25
6,13935,Brazil,2,22
7,13935,Brazil,3,22
8,13935,Brazil,4,25
9,13935,Brazil,5,17
0,13936,USA,1,21
1,13936,USA,2,25
2,13936,USA,3,25
3,13936,USA,4,25
4,13936,Dominican Republic,1,25
5,13936,Dominican Republic,2,19
6,13936,Dominican Republic,3,20
7,13936,Dominican Republic,4,14
0,13937,Türkiye,1,25
1,13937,Türkiye,2,25
2,13937,Türkiye,3,25
3,13937,Germany,1,21
4,13937,Germany,2,18
5,13937,Germany,3,21
0,13938,Netherlands,1,22
1,13938,Netherlands,2,25
2,13938,Netherlands,3,25
3,13938,Netherlands,4,25
4,13938,Argentina,1,25
5,13938,Argentina,2,18
6,13938,Argentina,3,12
7,13938,Argentina,4,13
0,13939,Serbia,1,26
1,13939,Serbia,2,25
2,13939,Serbia,3,25
3,13939,Poland,1,24
4,13939,Poland,2,22
5,13939,Poland,3,18
0,13940,Italy,1,20
1,13940,Italy,2,25
2,13940,Italy,3,25
3,13940,Italy,4,25
4,13940,Japan,1,25
5,13940,Japan,2,20
6,13940,Japan,3,14
7,13940,Japan,4,15
0,13941,Thailand,1,19
1,13941,Thailand,2,22
2,13941,Thailand,3,25
3,13941,Thailand,4,23
4,13941,Germany,1,25
5,13941,Germany,2,25
6,13941,Germany,3,18
7,13941,Germany,4,25
0,13942,China,1,25
1,13942,China,2,25
2,13942,China,3,25
3,13942,Puerto Rico,1,15
4,13942,Puerto Rico,2,19
5,13942,Puerto Rico,3,21
0,13943,Türkiye,1,25
1,13943,Türkiye,2,26
2,13943,Türkiye,3,28
3,13943,Canada,1,22
4,13943,Canada,2,24
5,13943,Canada,3,26
0,13944,Serbia,1,26
1,13944,Serbia,2,25
2,13944,Serbia,3,25
3,13944,Dominican Republic,1,24
4,13944,Dominican Republic,2,20
5,13944,Dominican Republic,3,17
0,13945,Belgium,1,25
1,13945,Belgium,2,25
2,13945,Belgium,3,25
3,13945,Argentina,1,16
4,13945,Argentina,2,23
5,13945,Argentina,3,23
0,13946,USA,1,23
1,13946,USA,2,20
2,13946,USA,3,18
3,13946,Poland,1,25
4,13946,Poland,2,25
5,13946,Poland,3,25
0,13947,Brazil,1,25
1,13947,Brazil,2,25
2,13947,Brazil,3,25
3,13947,Puerto Rico,1,11
4,13947,Puerto Rico,2,13
5,13947,Puerto Rico,3,15
0,13948,China,1,22
1,13948,China,2,25
2,13948,China,3,25
3,13948,China,4,18
4,13948,China,5,15
5,13948,Netherlands,1,25
6,13948,Netherlands,2,21
7,13948,Netherlands,3,15
8,13948,Netherlands,4,25
9,13948,Netherlands,5,12
0,13949,Japan,1,25
1,13949,Japan,2,25
2,13949,Japan,3,25
3,13949,Puerto Rico,1,16
4,13949,Puerto Rico,2,19
5,13949,Puerto Rico,3,21
0,13950,Serbia,1,25
1,13950,Serbia,2,25
2,13950,Serbia,3,25
3,13950,Thailand,1,23
4,13950,Thailand,2,17
5,13950,Thailand,3,15
0,13951,USA,1,25
1,13951,USA,2,21
2,13951,USA,3,25
3,13951,USA,4,25
4,13951,Türkiye,1,22
5,13951,Türkiye,2,25
6,13951,Türkiye,3,20
7,13951,Türkiye,4,22
0,13952,Dominican Republic,1,19
1,13952,Dominican Republic,2,25
2,13952,Dominican Republic,3,25
3,13952,Dominican Republic,4,25
4,13952,Germany,1,25
5,13952,Germany,2,18
6,13952,Germany,3,22
7,13952,Germany,4,18
0,13953,Italy,1,25
1,13953,Italy,2,25
2,13953,Italy,3,25
3,13953,Argentina,1,19
4,13953,Argentina,2,18
5,13953,Argentina,3,17
0,13954,Poland,1,25
1,13954,Poland,2,19
2,13954,Poland,3,16
3,13954,Poland,4,25
4,13954,Poland,5,15
5,13954,Canada,1,18
6,13954,Canada,2,25
7,13954,Canada,3,25
8,13954,Canada,4,23
9,13954,Canada,5,5
0,13955,Brazil,1,25
1,13955,Brazil,2,25
2,13955,Brazil,3,25
3,13955,Netherlands,1,19
4,13955,Netherlands,2,19
5,13955,Netherlands,3,20
0,13956,USA,1,23
1,13956,USA,2,21
2,13956,USA,3,25
3,13956,USA,4,27
4,13956,USA,5,15
5,13956,Thailand,1,25
6,13956,Thailand,2,25
7,13956,Thailand,3,19
8,13956,Thailand,4,25
9,13956,Thailand,5,13
0,13957,Italy,1,26
1,13957,Italy,2,25
2,13957,Italy,3,25
3,13957,China,1,24
4,13957,China,2,16
5,13957,China,3,20
0,13958,Serbia,1,25
1,13958,Serbia,2,25
2,13958,Serbia,3,25
3,13958,Türkiye,1,20
4,13958,Türkiye,2,21
5,13958,Türkiye,3,23
0,13959,Dominican Republic,1,25
1,13959,Dominican Republic,2,23
2,13959,Dominican Republic,3,17
3,13959,Dominican Republic,4,27
4,13959,Dominican Republic,5,7
5,13959,Canada,1,18
6,13959,Canada,2,25
7,13959,Canada,3,25
8,13959,Canada,4,25
9,13959,Canada,5,15
0,13960,Brazil,1,26
1,13960,Brazil,2,25
2,13960,Brazil,3,25
3,13960,Brazil,4,25
4,13960,Belgium,1,28
5,13960,Belgium,2,17
6,13960,Belgium,3,11
7,13960,Belgium,4,16
0,13961,Poland,1,26
1,13961,Poland,2,20
2,13961,Poland,3,25
3,13961,Poland,4,26
4,13961,Poland,5,15
5,13961,Germany,1,24
6,13961,Germany,2,25
7,13961,Germany,3,18
8,13961,Germany,4,28
9,13961,Germany,5,10
0,13962,China,1,25
1,13962,China,2,25
2,13962,China,3,27
3,13962,Belgium,1,18
4,13962,Belgium,2,18
5,13962,Belgium,3,25
0,13963,Japan,1,25
1,13963,Japan,2,25
2,13963,Japan,3,25
3,13963,Netherlands,1,23
4,13963,Netherlands,2,23
5,13963,Netherlands,3,21
0,13964,Puerto Rico,1,20
1,13964,Puerto Rico,2,25
2,13964,Puerto Rico,3,25
3,13964,Puerto Rico,4,25
4,13964,Argentina,1,25
5,13964,Argentina,2,15
6,13964,Argentina,3,20
7,13964,Argentina,4,23
0,13965,Italy,1,25
1,13965,Italy,2,25
2,13965,Italy,3,13
3,13965,Italy,4,25
4,13965,China,1,16
5,13965,China,2,22
6,13965,China,3,25
7,13965,China,4,17
0,13966,USA,1,25
1,13966,USA,2,25
2,13966,USA,3,25
3,13966,Türkiye,1,22
4,13966,Türkiye,2,15
5,13966,Türkiye,3,20
0,13967,Brazil,1,18
1,13967,Brazil,2,18
2,13967,Brazil,3,25
3,13967,Brazil,4,27
4,13967,Brazil,5,15
5,13967,Japan,1,25
6,13967,Japan,2,25
7,13967,Japan,3,22
8,13967,Japan,4,25
9,13967,Japan,5,13
0,13968,Serbia,1,21
1,13968,Serbia,2,25
2,13968,Serbia,3,25
3,13968,Serbia,4,24
4,13968,Serbia,5,16
5,13968,Poland,1,25
6,13968,Poland,2,21
7,13968,Poland,3,19
8,13968,Poland,4,26
9,13968,Poland,5,14
0,13969,Italy,1,23
1,13969,Italy,2,25
2,13969,Italy,3,24
3,13969,Italy,4,19
4,13969,Brazil,1,25
5,13969,Brazil,2,22
6,13969,Brazil,3,26
7,13969,Brazil,4,25
0,13970,Serbia,1,25
1,13970,Serbia,2,25
2,13970,Serbia,3,17
3,13970,Serbia,4,25
4,13970,USA,1,21
5,13970,USA,2,20
6,13970,USA,3,25
7,13970,USA,4,23
0,13971,Italy,1,25
1,13971,Italy,2,25
2,13971,Italy,3,27
3,13971,USA,1,20
4,13971,USA,2,15
5,13971,USA,3,25
0,13972,Brazil,1,24
1,13972,Brazil,2,22
2,13972,Brazil,3,17
3,13972,Serbia,1,26
4,13972,Serbia,2,25
5,13972,Serbia,3,25
0,22391,Czechia,1,25
1,22391,Czechia,2,23
2,22391,Czechia,3,17
3,22391,Czechia,4,24
4,22391,Argentina,1,18
5,22391,Argentina,2,25
6,22391,Argentina,3,25
7,22391,Argentina,4,26
0,22392,Puerto Rico,1,22
1,22392,Puerto Rico,2,18
2,22392,Puerto Rico,3,25
3,22392,Puerto Rico,4,14
4,22392,France,1,25
5,22392,France,2,25
6,22392,France,3,21
7,22392,France,4,25
0,22393,Netherlands,1,25
1,22393,Netherlands,2,25
2,22393,Netherlands,3,25
3,22393,Netherlands,4,21
4,22393,Netherlands,5,15
5,22393,Sweden,1,27
6,22393,Sweden,2,11
7,22393,Sweden,3,21
8,22393,Sweden,4,25
9,22393,Sweden,5,9
0,22394,Belgium,1,25
1,22394,Belgium,2,25
2,22394,Belgium,3,25
3,22394,Cuba,1,23
4,22394,Cuba,2,14
5,22394,Cuba,3,11
0,22395,USA,1,25
1,22395,USA,2,17
2,22395,USA,3,25
3,22395,USA,4,25
4,22395,Slovenia,1,23
5,22395,Slovenia,2,25
6,22395,Slovenia,3,22
7,22395,Slovenia,4,14
0,22396,Brazil,1,25
1,22396,Brazil,2,25
2,22396,Brazil,3,25
3,22396,Greece,1,18
4,22396,Greece,2,16
5,22396,Greece,3,16
0,22397,Thailand,1,25
1,22397,Thailand,2,23
2,22397,Thailand,3,25
3,22397,Thailand,4,25
4,22397,Egypt,1,15
5,22397,Egypt,2,25
6,22397,Egypt,3,15
7,22397,Egypt,4,11
0,22398,Italy,1,25
1,22398,Italy,2,25
2,22398,Italy,3,25
3,22398,Slovakia,1,20
4,22398,Slovakia,2,14
5,22398,Slovakia,3,17
0,22399,Canada,1,25
1,22399,Canada,2,25
2,22399,Canada,3,23
3,22399,Canada,4,25
4,22399,Bulgaria,1,23
5,22399,Bulgaria,2,18
6,22399,Bulgaria,3,25
7,22399,Bulgaria,4,18
0,22400,Dominican Republic,1,25
1,22400,Dominican Republic,2,25
2,22400,Dominican Republic,3,25
3,22400,Colombia,1,15
4,22400,Colombia,2,18
5,22400,Colombia,3,13
0,22401,Japan,1,25
1,22401,Japan,2,25
2,22401,Japan,3,25
3,22401,Cameroon,1,21
4,22401,Cameroon,2,17
5,22401,Cameroon,3,19
0,22402,Germany,1,25
1,22402,Germany,2,25
2,22402,Germany,3,25
3,22402,Kenya,1,22
4,22402,Kenya,2,8
5,22402,Kenya,3,20
0,22403,Türkiye,1,25
1,22403,Türkiye,2,25
2,22403,Türkiye,3,25
3,22403,Spain,1,18
4,22403,Spain,2,20
5,22403,Spain,3,23
0,22404,China,1,22
1,22404,China,2,26
2,22404,China,3,25
3,22404,China,4,25
4,22404,Mexico,1,25
5,22404,Mexico,2,24
6,22404,Mexico,3,10
7,22404,Mexico,4,18
0,22405,Serbia,1,25
1,22405,Serbia,2,25
2,22405,Serbia,3,25
3,22405,Ukraine,1,21
4,22405,Ukraine,2,19
5,22405,Ukraine,3,17
0,22406,Poland,1,23
1,22406,Poland,2,25
2,22406,Poland,3,25
3,22406,Poland,4,25
4,22406,Vietnam,1,25
5,22406,Vietnam,2,10
6,22406,Vietnam,3,12
7,22406,Vietnam,4,22
0,22407,Czechia,1,22
1,22407,Czechia,2,19
2,22407,Czechia,3,25
3,22407,Czechia,4,25
4,22407,Czechia,5,15
5,22407,Slovenia,1,25
6,22407,Slovenia,2,25
7,22407,Slovenia,3,23
8,22407,Slovenia,4,18
9,22407,Slovenia,5,13
0,22408,Puerto Rico,1,19
1,22408,Puerto Rico,2,13
2,22408,Puerto Rico,3,25
3,22408,Puerto Rico,4,14
4,22408,Greece,1,25
5,22408,Greece,2,25
6,22408,Greece,3,23
7,22408,Greece,4,25
0,22409,Netherlands,1,25
1,22409,Netherlands,2,25
2,22409,Netherlands,3,25
3,22409,Egypt,1,15
4,22409,Egypt,2,13
5,22409,Egypt,3,13
0,22410,Italy,1,25
1,22410,Italy,2,25
2,22410,Italy,3,25
3,22410,Cuba,1,9
4,22410,Cuba,2,8
5,22410,Cuba,3,16
0,22411,USA,1,25
1,22411,USA,2,23
2,22411,USA,3,25
3,22411,USA,4,25
4,22411,Argentina,1,14
5,22411,Argentina,2,25
6,22411,Argentina,3,12
7,22411,Argentina,4,17
0,22412,Brazil,1,21
1,22412,Brazil,2,20
2,22412,Brazil,3,25
3,22412,Brazil,4,25
4,22412,Brazil,5,15
5,22412,France,1,25
6,22412,France,2,25
7,22412,France,3,15
8,22412,France,4,17
9,22412,France,5,13
0,22413,Thailand,1,25
1,22413,Thailand,2,25
2,22413,Thailand,3,25
3,22413,Sweden,1,18
4,22413,Sweden,2,20
5,22413,Sweden,3,22
0,22414,Belgium,1,25
1,22414,Belgium,2,25
2,22414,Belgium,3,25
3,22414,Slovakia,1,19
4,22414,Slovakia,2,17
5,22414,Slovakia,3,18
0,22415,Canada,1,22
1,22415,Canada,2,28
2,22415,Canada,3,24
3,22415,Canada,4,25
4,22415,Canada,5,15
5,22415,Spain,1,25
6,22415,Spain,2,26
7,22415,Spain,3,26
8,22415,Spain,4,15
9,22415,Spain,5,10
0,22416,Dominican Republic,1,25
1,22416,Dominican Republic,2,25
2,22416,Dominican Republic,3,25
3,22416,Mexico,1,15
4,22416,Mexico,2,17
5,22416,Mexico,3,20
0,22417,Japan,1,25
1,22417,Japan,2,20
2,22417,Japan,3,25
3,22417,Japan,4,26
4,22417,Japan,5,15
5,22417,Ukraine,1,27
6,22417,Ukraine,2,25
7,22417,Ukraine,3,20
8,22417,Ukraine,4,24
9,22417,Ukraine,5,11
0,22418,Germany,1,25
1,22418,Germany,2,25
2,22418,Germany,3,25
3,22418,Vietnam,1,18
4,22418,Vietnam,2,17
5,22418,Vietnam,3,21
0,22419,Türkiye,1,25
1,22419,Türkiye,2,25
2,22419,Türkiye,3,25
3,22419,Bulgaria,1,23
4,22419,Bulgaria,2,19
5,22419,Bulgaria,3,13
0,22420,China,1,25
1,22420,China,2,23
2,22420,China,3,25
3,22420,China,4,25
4,22420,Colombia,1,16
5,22420,Colombia,2,25
6,22420,Colombia,3,14
7,22420,Colombia,4,16
0,22421,Serbia,1,25
1,22421,Serbia,2,25
2,22421,Serbia,3,25
3,22421,Cameroon,1,16
4,22421,Cameroon,2,17
